age,workclass,education,race,sex,hours_per_week,USA_born,label
25.0,Private,High-school,White,Male,30.0,1.0,<=50K
48.0,Self-emp-not-inc,Some-college,White,Male,50.0,1.0,<=50K
40.0,Private,Some-college,White,Male,40.0,1.0,<=50K
46.0,Private,High-school,White,Male,2.0,0.0,<=50K
25.0,Private,Some-college,Other,Female,40.0,0.0,<=50K
17.0,Private,Some-high-school,White,Male,25.0,1.0,<=50K
61.0,State-gov,High-school,White,Female,40.0,1.0,<=50K
23.0,Private,Bachelors,White,Female,20.0,1.0,<=50K
30.0,Private,High-school,White,Male,45.0,1.0,>50K
46.0,Private,Bachelors,Black,Female,44.0,1.0,>50K
37.0,Private,Middle-school,White,Male,50.0,1.0,<=50K
31.0,Private,Bachelors,White,Male,48.0,1.0,<=50K
27.0,State-gov,Some-college,White,Male,40.0,1.0,<=50K
36.0,Private,High-school,White,Female,30.0,1.0,<=50K
45.0,Private,High-school,White,Male,45.0,1.0,>50K
22.0,Private,High-school,White,Male,40.0,1.0,<=50K
34.0,Private,High-school,White,Male,45.0,1.0,>50K
70.0,Private,Some-high-school,White,Female,40.0,0.0,<=50K
45.0,Federal-gov,Bachelors,White,Male,50.0,1.0,>50K
23.0,Private,Some-high-school,White,Male,10.0,1.0,<=50K
22.0,Private,Some-college,White,Female,35.0,1.0,<=50K
47.0,Private,Some-college,White,Male,40.0,1.0,<=50K
29.0,Private,Some-middle-school,White,Male,35.0,0.0,<=50K
40.0,Private,Bachelors,Asian-Pac-Islander,Male,40.0,0.0,>50K
33.0,Private,Some-college,White,Male,40.0,1.0,<=50K
23.0,Private,High-school,White,Female,35.0,1.0,<=50K
19.0,Private,High-school,White,Male,40.0,1.0,<=50K
58.0,Private,High-school,White,Male,40.0,1.0,>50K
55.0,Private,Bachelors,White,Male,20.0,1.0,>50K
23.0,Private,Some-college,White,Female,20.0,1.0,<=50K
53.0,Private,High-school,White,Female,45.0,1.0,>50K
24.0,Private,Some-high-school,White,Male,30.0,1.0,<=50K
20.0,Private,Some-college,White,Female,20.0,1.0,<=50K
48.0,Private,Some-college,Black,Male,40.0,1.0,<=50K
45.0,Private,Some-high-school,Black,Female,35.0,1.0,<=50K
33.0,Private,High-school,White,Male,40.0,1.0,<=50K
32.0,Private,High-school,White,Male,40.0,1.0,<=50K
44.0,Local-gov,Masters,White,Female,60.0,1.0,>50K
42.0,Private,Bachelors,White,Male,40.0,1.0,>50K
35.0,Private,High-school,White,Male,60.0,1.0,<=50K
62.0,Self-emp-not-inc,Doctorate,White,Female,40.0,1.0,>50K
46.0,Local-gov,Masters,White,Female,65.0,1.0,>50K
28.0,Private,Some-college,White,Male,40.0,0.0,<=50K
59.0,Self-emp-not-inc,Some-high-school,White,Male,40.0,1.0,<=50K
37.0,Private,Some-college,White,Male,55.0,1.0,<=50K
55.0,Private,Some-college,White,Male,40.0,1.0,<=50K
40.0,Private,High-school,Black,Male,40.0,1.0,>50K
22.0,State-gov,Some-college,White,Female,32.0,1.0,<=50K
35.0,Private,Bachelors,White,Male,50.0,1.0,>50K
45.0,State-gov,Masters,White,Female,70.0,1.0,<=50K
48.0,Private,Some-high-school,White,Male,40.0,1.0,<=50K
21.0,Private,Some-college,White,Female,18.0,1.0,<=50K
31.0,Private,Bachelors,White,Male,45.0,1.0,>50K
65.0,Self-emp-not-inc,Bachelors,White,Female,35.0,1.0,<=50K
46.0,Self-emp-not-inc,High-school,Asian-Pac-Islander,Male,45.0,0.0,>50K
18.0,Private,Some-high-school,White,Male,20.0,1.0,<=50K
65.0,Self-emp-not-inc,Masters,White,Female,40.0,1.0,<=50K
18.0,Private,Some-college,White,Female,40.0,1.0,<=50K
35.0,Private,Some-college,Other,Female,44.0,0.0,<=50K
34.0,Private,Some-college,White,Female,40.0,1.0,>50K
33.0,Federal-gov,Some-high-school,Black,Female,40.0,1.0,<=50K
43.0,Private,High-school,White,Male,40.0,1.0,<=50K
49.0,Self-emp-not-inc,High-school,White,Male,70.0,1.0,<=50K
21.0,State-gov,Some-college,White,Female,38.0,1.0,<=50K
61.0,Private,High-school,White,Male,50.0,1.0,<=50K
54.0,Private,Some-high-school,White,Male,24.0,1.0,<=50K
45.0,Private,Middle-school,White,Male,10.0,1.0,<=50K
24.0,Private,Bachelors,White,Male,40.0,1.0,<=50K
26.0,Private,High-school,White,Male,40.0,1.0,<=50K
48.0,Private,Bachelors,White,Male,65.0,1.0,>50K
40.0,Federal-gov,Some-college,White,Male,40.0,1.0,>50K
34.0,Private,Bachelors,White,Male,60.0,1.0,>50K
29.0,Private,Masters,White,Male,40.0,1.0,<=50K
25.0,Private,Some-high-school,Asian-Pac-Islander,Male,40.0,0.0,>50K
65.0,Private,High-school,White,Female,15.0,1.0,<=50K
58.0,Self-emp-not-inc,High-school,White,Male,40.0,1.0,<=50K
47.0,Private,Doctorate,White,Female,29.0,1.0,<=50K
56.0,State-gov,Bachelors,White,Male,48.0,1.0,>50K
26.0,Self-emp-not-inc,High-school,White,Female,40.0,0.0,<=50K
45.0,Private,Masters,White,Male,60.0,1.0,>50K
37.0,Self-emp-not-inc,High-school,White,Male,40.0,1.0,<=50K
56.0,Private,High-school,White,Female,40.0,1.0,<=50K
19.0,Without-pay,High-school,White,Male,10.0,1.0,<=50K
19.0,Private,Some-college,White,Female,20.0,1.0,<=50K
24.0,Private,Masters,White,Male,25.0,1.0,<=50K
36.0,Private,Some-college,White,Female,30.0,1.0,>50K
26.0,Local-gov,Bachelors,White,Female,50.0,1.0,<=50K
57.0,Private,Some-college,White,Male,84.0,1.0,<=50K
49.0,Private,High-school,White,Male,50.0,1.0,<=50K
40.0,Private,Some-college,White,Male,45.0,1.0,>50K
59.0,Private,High-school,White,Male,40.0,1.0,>50K
36.0,Private,High-school,Black,Female,40.0,1.0,<=50K
42.0,Private,Middle-school,White,Male,40.0,0.0,<=50K
29.0,Private,Some-high-school,White,Female,24.0,0.0,<=50K
35.0,Private,Masters,White,Male,50.0,1.0,>50K
18.0,Private,High-school,White,Male,15.0,1.0,<=50K
27.0,Self-emp-not-inc,Some-high-school,White,Male,30.0,0.0,<=50K
55.0,Private,High-school,White,Male,45.0,1.0,>50K
52.0,Private,High-school,White,Male,20.0,1.0,>50K
51.0,State-gov,High-school,White,Female,38.0,1.0,<=50K
41.0,Federal-gov,Masters,White,Female,40.0,1.0,>50K
34.0,Private,Some-middle-school,White,Male,40.0,0.0,<=50K
25.0,Local-gov,Bachelors,White,Female,40.0,1.0,<=50K
28.0,Private,Some-college,White,Male,40.0,1.0,<=50K
80.0,Private,Some-middle-school,White,Male,32.0,1.0,<=50K
27.0,Private,Some-middle-school,White,Male,52.0,0.0,<=50K
28.0,Private,High-school,White,Female,40.0,1.0,>50K
18.0,Private,Some-college,White,Female,26.0,1.0,<=50K
42.0,Private,Bachelors,White,Male,45.0,1.0,<=50K
50.0,Self-emp-inc,High-school,White,Female,30.0,1.0,<=50K
30.0,Private,Some-college,Black,Male,14.0,1.0,<=50K
55.0,Private,Middle-school,Black,Male,40.0,1.0,<=50K
58.0,Private,Some-high-school,White,Male,50.0,1.0,>50K
41.0,Private,Some-college,White,Male,35.0,1.0,<=50K
25.0,Private,High-school,White,Male,40.0,1.0,<=50K
59.0,Private,Some-college,White,Male,56.0,1.0,<=50K
36.0,State-gov,Masters,Black,Female,40.0,1.0,<=50K
19.0,Private,Some-high-school,White,Male,20.0,1.0,<=50K
34.0,Private,High-school,White,Male,40.0,1.0,<=50K
31.0,Private,Some-high-school,White,Female,36.0,1.0,<=50K
21.0,Private,Some-college,White,Male,40.0,1.0,<=50K
51.0,Private,High-school,White,Female,35.0,1.0,<=50K
34.0,Private,High-school,White,Male,40.0,1.0,<=50K
38.0,Private,High-school,White,Male,43.0,1.0,<=50K
21.0,Private,High-school,Amer-Indian-Eskimo,Male,30.0,1.0,<=50K
29.0,State-gov,High-school,White,Female,40.0,1.0,<=50K
25.0,Private,High-school,White,Female,40.0,1.0,<=50K
53.0,State-gov,High-school,White,Male,40.0,1.0,<=50K
68.0,Private,High-school,Black,Male,5.0,1.0,<=50K
21.0,Private,Some-college,Black,Female,20.0,1.0,<=50K
34.0,Local-gov,Some-high-school,Amer-Indian-Eskimo,Female,30.0,1.0,<=50K
32.0,Self-emp-not-inc,Some-college,White,Male,80.0,1.0,<=50K
33.0,Local-gov,High-school,White,Male,8.0,1.0,<=50K
34.0,Self-emp-not-inc,Bachelors,White,Male,32.0,1.0,>50K
61.0,Private,High-school,White,Female,40.0,1.0,<=50K
46.0,Private,High-school,White,Female,40.0,1.0,<=50K
26.0,Private,Bachelors,White,Male,42.0,1.0,<=50K
37.0,Self-emp-not-inc,High-school,White,Female,40.0,1.0,<=50K
41.0,Private,Bachelors,White,Male,40.0,1.0,>50K
59.0,Local-gov,Bachelors,Black,Female,35.0,1.0,<=50K
28.0,Private,Some-college,White,Male,50.0,1.0,<=50K
39.0,Private,High-school,White,Male,99.0,1.0,<=50K
25.0,Private,Some-college,White,Male,40.0,1.0,<=50K
45.0,Private,Some-college,White,Male,40.0,1.0,>50K
30.0,Private,High-school,White,Male,40.0,1.0,>50K
61.0,Private,Some-college,White,Male,40.0,1.0,<=50K
52.0,Private,Some-high-school,White,Male,40.0,1.0,<=50K
54.0,Private,Middle-school,White,Male,40.0,1.0,<=50K
45.0,Private,Middle-school,White,Male,44.0,0.0,<=50K
48.0,Private,Bachelors,White,Male,30.0,1.0,<=50K
49.0,Private,Some-college,White,Female,43.0,1.0,<=50K
31.0,Private,High-school,White,Female,25.0,1.0,<=50K
65.0,Local-gov,High-school,White,Female,35.0,1.0,<=50K
56.0,Private,High-school,Black,Female,40.0,1.0,<=50K
38.0,Local-gov,Bachelors,White,Male,40.0,1.0,>50K
70.0,Private,Some-high-school,White,Female,40.0,1.0,<=50K
37.0,Private,Bachelors,White,Male,40.0,1.0,>50K
42.0,Private,Some-college,White,Male,15.0,1.0,<=50K
30.0,Private,Some-college,White,Female,6.0,1.0,<=50K
77.0,Private,Middle-school,White,Male,40.0,1.0,<=50K
33.0,Private,High-school,White,Female,20.0,1.0,<=50K
17.0,Private,Some-high-school,White,Male,25.0,1.0,<=50K
59.0,Private,Bachelors,White,Male,44.0,1.0,>50K
44.0,Private,Bachelors,White,Male,45.0,1.0,<=50K
33.0,Private,Bachelors,White,Female,40.0,1.0,<=50K
17.0,Private,Some-high-school,White,Male,20.0,1.0,<=50K
22.0,Private,Some-college,White,Male,25.0,1.0,>50K
43.0,Private,Some-college,White,Female,40.0,0.0,<=50K
42.0,Federal-gov,Some-college,White,Male,40.0,1.0,>50K
26.0,Private,High-school,White,Male,40.0,1.0,<=50K
47.0,Local-gov,Masters,White,Female,40.0,1.0,<=50K
28.0,Private,High-school,White,Male,45.0,1.0,<=50K
33.0,Private,Some-high-school,White,Female,35.0,1.0,<=50K
52.0,Private,High-school,White,Male,19.0,1.0,<=50K
44.0,Private,Some-high-school,Asian-Pac-Islander,Female,40.0,0.0,<=50K
25.0,Private,High-school,White,Female,70.0,1.0,<=50K
33.0,Self-emp-not-inc,Some-college,White,Male,98.0,1.0,<=50K
29.0,Private,High-school,White,Female,30.0,1.0,<=50K
21.0,Private,Some-college,White,Female,40.0,1.0,<=50K
31.0,State-gov,High-school,Black,Female,37.0,1.0,<=50K
17.0,Private,Some-high-school,White,Male,40.0,0.0,<=50K
63.0,Private,Bachelors,Black,Female,20.0,1.0,<=50K
46.0,Private,High-school,White,Female,40.0,1.0,<=50K
62.0,Local-gov,Masters,White,Female,45.0,1.0,>50K
54.0,Private,High-school,White,Male,50.0,1.0,<=50K
22.0,Self-emp-inc,High-school,White,Male,45.0,1.0,<=50K
61.0,Private,Middle-school,White,Male,50.0,1.0,<=50K
73.0,Private,High-school,White,Female,20.0,1.0,<=50K
52.0,Private,High-school,White,Male,40.0,1.0,<=50K
24.0,Private,High-school,White,Male,60.0,1.0,<=50K
35.0,Private,High-school,White,Male,40.0,1.0,<=50K
41.0,Private,Some-college,Black,Female,20.0,1.0,<=50K
31.0,Private,Bachelors,White,Male,55.0,0.0,<=50K
53.0,State-gov,Some-college,White,Male,40.0,1.0,<=50K
25.0,Private,High-school,White,Male,60.0,1.0,<=50K
19.0,Private,Some-college,White,Female,10.0,1.0,<=50K
36.0,Private,Bachelors,White,Male,45.0,1.0,>50K
42.0,Private,High-school,White,Female,40.0,1.0,<=50K
45.0,Private,Doctorate,White,Male,50.0,1.0,>50K
33.0,Private,Some-high-school,White,Male,45.0,1.0,>50K
26.0,Private,Some-college,White,Male,50.0,1.0,<=50K
33.0,Private,Some-high-school,White,Female,40.0,0.0,<=50K
33.0,Private,Some-high-school,White,Male,40.0,1.0,<=50K
36.0,Private,Some-college,White,Male,40.0,1.0,<=50K
21.0,Private,Some-college,White,Male,40.0,1.0,<=50K
17.0,Private,Some-high-school,White,Male,15.0,1.0,<=50K
45.0,State-gov,Some-college,White,Male,40.0,1.0,>50K
41.0,Federal-gov,Masters,White,Male,60.0,0.0,>50K
24.0,Private,Bachelors,White,Male,40.0,1.0,<=50K
57.0,Private,High-school,White,Female,40.0,1.0,<=50K
48.0,Private,High-school,White,Female,30.0,1.0,<=50K
31.0,Self-emp-not-inc,High-school,White,Male,50.0,1.0,>50K
33.0,Self-emp-inc,Some-college,White,Male,55.0,1.0,>50K
41.0,Private,Bachelors,White,Male,45.0,1.0,>50K
41.0,Private,Some-middle-school,White,Female,40.0,0.0,<=50K
63.0,Private,High-school,White,Male,25.0,1.0,<=50K
39.0,Private,High-school,White,Male,18.0,1.0,<=50K
28.0,Private,Some-college,Black,Female,45.0,1.0,<=50K
42.0,Private,Bachelors,White,Male,80.0,0.0,>50K
18.0,Private,Some-high-school,White,Female,20.0,1.0,<=50K
22.0,Private,Some-college,Asian-Pac-Islander,Female,40.0,1.0,<=50K
42.0,Private,High-school,White,Male,55.0,1.0,<=50K
47.0,Private,High-school,White,Male,50.0,1.0,<=50K
33.0,Local-gov,High-school,White,Female,43.0,1.0,<=50K
34.0,Private,High-school,White,Female,35.0,1.0,<=50K
18.0,Private,High-school,White,Female,10.0,1.0,<=50K
66.0,Private,Middle-school,Black,Male,40.0,1.0,<=50K
35.0,Private,Some-high-school,White,Male,40.0,1.0,<=50K
56.0,State-gov,High-school,White,Female,35.0,1.0,<=50K
46.0,Local-gov,Masters,White,Male,42.0,1.0,>50K
21.0,Self-emp-inc,Some-college,White,Male,40.0,1.0,<=50K
58.0,Self-emp-not-inc,High-school,White,Male,84.0,1.0,<=50K
66.0,Local-gov,Some-college,White,Male,20.0,1.0,<=50K
25.0,Private,Bachelors,White,Female,30.0,1.0,<=50K
28.0,Private,Some-college,White,Female,40.0,1.0,<=50K
57.0,Self-emp-not-inc,High-school,White,Male,55.0,1.0,<=50K
24.0,Private,Elementary-school,White,Female,40.0,0.0,<=50K
36.0,Private,High-school,White,Female,40.0,1.0,<=50K
42.0,Private,Some-college,White,Male,40.0,0.0,<=50K
32.0,State-gov,Masters,White,Male,40.0,1.0,>50K
35.0,Self-emp-inc,High-school,White,Male,50.0,1.0,<=50K
40.0,Private,Some-college,White,Female,40.0,1.0,<=50K
26.0,Private,Some-high-school,White,Male,40.0,1.0,<=50K
41.0,Private,High-school,White,Male,55.0,1.0,>50K
50.0,Private,High-school,White,Male,40.0,1.0,<=50K
20.0,Private,Some-college,White,Female,10.0,1.0,<=50K
36.0,Private,Bachelors,White,Male,65.0,1.0,>50K
25.0,Private,Some-college,White,Male,45.0,1.0,<=50K
62.0,Private,Some-college,White,Female,43.0,1.0,<=50K
22.0,Private,High-school,White,Female,35.0,1.0,<=50K
52.0,Private,Some-high-school,Asian-Pac-Islander,Male,45.0,0.0,<=50K
48.0,Private,Masters,White,Male,60.0,1.0,>50K
70.0,Private,High-school,White,Male,15.0,1.0,<=50K
41.0,Private,Bachelors,White,Male,40.0,1.0,>50K
21.0,Private,Some-college,White,Male,60.0,1.0,>50K
39.0,Private,Some-college,White,Male,55.0,1.0,<=50K
28.0,Private,High-school,White,Male,35.0,1.0,<=50K
31.0,Private,High-school,Black,Male,40.0,1.0,<=50K
23.0,Private,Middle-school,White,Male,20.0,1.0,<=50K
54.0,State-gov,Some-college,White,Male,40.0,1.0,<=50K
73.0,Self-emp-not-inc,High-school,White,Male,77.0,1.0,<=50K
29.0,State-gov,Bachelors,Black,Female,35.0,1.0,<=50K
22.0,Private,Some-college,Asian-Pac-Islander,Female,10.0,1.0,<=50K
57.0,Local-gov,Masters,White,Male,40.0,1.0,>50K
41.0,Self-emp-not-inc,High-school,White,Male,32.0,1.0,<=50K
39.0,Private,Elementary-school,White,Male,70.0,0.0,<=50K
25.0,State-gov,Some-college,White,Male,40.0,1.0,>50K
74.0,Without-pay,Middle-school,White,Male,20.0,1.0,<=50K
45.0,Private,High-school,White,Female,40.0,1.0,>50K
18.0,Private,High-school,Black,Female,40.0,1.0,<=50K
24.0,Private,Bachelors,White,Female,40.0,1.0,<=50K
45.0,Private,Some-high-school,White,Male,20.0,1.0,<=50K
32.0,Private,High-school,White,Male,40.0,1.0,<=50K
53.0,Local-gov,Some-college,White,Male,48.0,1.0,<=50K
50.0,Private,Some-high-school,White,Female,40.0,1.0,<=50K
35.0,Private,High-school,White,Male,40.0,1.0,<=50K
24.0,Private,Bachelors,White,Female,45.0,1.0,<=50K
32.0,Private,High-school,White,Male,40.0,0.0,>50K
21.0,Private,Some-high-school,White,Male,25.0,1.0,<=50K
42.0,Private,Masters,White,Male,50.0,1.0,>50K
37.0,Local-gov,Some-college,White,Female,44.0,1.0,<=50K
34.0,Private,Some-high-school,Black,Female,30.0,1.0,<=50K
29.0,Private,High-school,White,Male,40.0,1.0,<=50K
55.0,Private,Masters,White,Male,62.0,1.0,>50K
29.0,Private,Some-college,White,Male,45.0,1.0,<=50K
70.0,Private,Some-college,White,Female,16.0,1.0,<=50K
26.0,Local-gov,High-school,White,Male,,1.0,<=50K
51.0,Private,High-school,White,Male,40.0,1.0,<=50K
58.0,Private,High-school,White,Female,50.0,1.0,<=50K
27.0,Private,Bachelors,White,Female,55.0,1.0,<=50K
17.0,Private,Some-high-school,White,Male,18.0,1.0,<=50K
29.0,Private,Bachelors,White,Male,52.0,1.0,<=50K
26.0,Private,Bachelors,White,Male,20.0,1.0,<=50K
31.0,Private,High-school,Asian-Pac-Islander,Male,45.0,1.0,>50K
22.0,Private,Some-high-school,White,Male,30.0,1.0,<=50K
28.0,Local-gov,High-school,Black,Male,40.0,1.0,<=50K
28.0,Local-gov,Some-college,White,Female,45.0,1.0,<=50K
20.0,Private,Some-college,White,Male,24.0,1.0,<=50K
58.0,Private,High-school,Black,Female,40.0,1.0,<=50K
23.0,Private,High-school,White,Male,96.0,1.0,<=50K
34.0,Private,Bachelors,White,Male,40.0,1.0,<=50K
32.0,Private,High-school,Other,Male,40.0,1.0,<=50K
19.0,Private,Some-high-school,White,Male,45.0,1.0,<=50K
35.0,Local-gov,Some-high-school,Black,Female,32.0,1.0,<=50K
21.0,Private,High-school,White,Female,40.0,1.0,<=50K
49.0,Private,Middle-school,White,Male,40.0,1.0,<=50K
34.0,Private,Masters,White,Male,60.0,0.0,>50K
37.0,Private,Bachelors,White,Male,60.0,1.0,<=50K
36.0,Private,High-school,White,Male,40.0,1.0,<=50K
39.0,Local-gov,Masters,White,Male,40.0,1.0,<=50K
36.0,Self-emp-not-inc,Bachelors,White,Male,40.0,1.0,<=50K
53.0,Private,Bachelors,Black,Male,40.0,1.0,<=50K
24.0,Private,High-school,White,Male,37.0,1.0,<=50K
40.0,Private,Some-college,White,Male,50.0,1.0,<=50K
47.0,Private,High-school,Black,Female,50.0,0.0,<=50K
18.0,Private,Some-high-school,White,Male,8.0,1.0,<=50K
32.0,Private,High-school,Black,Male,38.0,1.0,<=50K
21.0,Private,High-school,White,Male,40.0,0.0,<=50K
27.0,Private,Some-high-school,White,Male,40.0,1.0,<=50K
29.0,Self-emp-not-inc,High-school,White,Male,40.0,1.0,<=50K
34.0,Private,Some-college,White,Female,45.0,1.0,>50K
45.0,State-gov,Masters,White,Female,50.0,1.0,>50K
43.0,Private,Bachelors,White,Male,45.0,1.0,<=50K
63.0,Federal-gov,Some-college,White,Male,48.0,1.0,<=50K
26.0,Self-emp-inc,High-school,White,Male,50.0,1.0,<=50K
42.0,State-gov,High-school,White,Male,40.0,1.0,<=50K
21.0,Private,Some-college,White,Male,20.0,1.0,<=50K
36.0,Private,Bachelors,White,Male,50.0,1.0,>50K
44.0,Private,Some-college,White,Male,40.0,1.0,>50K
18.0,Private,High-school,White,Male,30.0,1.0,<=50K
69.0,Private,Some-high-school,White,Female,16.0,1.0,<=50K
37.0,Private,High-school,Amer-Indian-Eskimo,Male,18.0,1.0,<=50K
39.0,Private,High-school,White,Male,60.0,1.0,>50K
57.0,Private,Bachelors,White,Male,50.0,1.0,>50K
28.0,Private,High-school,White,Female,40.0,0.0,<=50K
23.0,Private,High-school,Black,Male,20.0,1.0,<=50K
20.0,Private,High-school,White,Male,30.0,1.0,<=50K
46.0,Private,High-school,White,Male,40.0,1.0,<=50K
44.0,State-gov,Masters,White,Male,16.0,1.0,<=50K
31.0,Private,High-school,White,Male,50.0,1.0,<=50K
24.0,Private,Bachelors,White,Female,40.0,1.0,<=50K
54.0,Private,Bachelors,White,Male,35.0,1.0,<=50K
30.0,State-gov,Bachelors,White,Male,45.0,1.0,<=50K
42.0,Private,High-school,White,Male,40.0,1.0,<=50K
17.0,Private,Some-high-school,White,Male,15.0,0.0,<=50K
32.0,Private,Bachelors,White,Female,72.0,1.0,<=50K
25.0,Private,Bachelors,White,Female,40.0,1.0,<=50K
35.0,Private,High-school,White,Male,45.0,1.0,<=50K
32.0,Private,Bachelors,White,Male,40.0,1.0,>50K
17.0,Local-gov,Some-high-school,White,Female,25.0,1.0,<=50K
61.0,Federal-gov,Masters,White,Female,40.0,1.0,>50K
56.0,Private,High-school,White,Male,40.0,1.0,<=50K
50.0,Private,High-school,White,Male,51.0,1.0,<=50K
41.0,Private,Some-college,Black,Male,40.0,1.0,<=50K
41.0,Private,Masters,Black,Male,65.0,1.0,<=50K
19.0,Private,Some-high-school,White,Male,20.0,1.0,<=50K
18.0,Private,High-school,White,Male,20.0,1.0,<=50K
25.0,Private,Bachelors,Black,Female,40.0,1.0,<=50K
21.0,Private,High-school,Other,Female,35.0,0.0,<=50K
34.0,Private,Bachelors,White,Male,40.0,1.0,>50K
31.0,Private,Some-high-school,White,Male,65.0,1.0,<=50K
36.0,Private,High-school,White,Male,60.0,1.0,<=50K
19.0,Private,Some-college,White,Female,30.0,1.0,<=50K
39.0,Private,High-school,White,Female,40.0,1.0,<=50K
59.0,Private,Bachelors,White,Male,50.0,1.0,>50K
28.0,Private,Some-college,Black,Female,30.0,1.0,<=50K
47.0,Private,Doctorate,White,Female,23.0,1.0,<=50K
27.0,Private,Bachelors,White,Male,40.0,1.0,<=50K
56.0,Private,High-school,Black,Male,52.0,1.0,>50K
18.0,Private,High-school,White,Female,20.0,1.0,<=50K
56.0,Private,High-school,White,Female,24.0,1.0,>50K
40.0,Self-emp-inc,Bachelors,White,Male,65.0,1.0,>50K
39.0,Self-emp-inc,Some-college,Black,Male,40.0,0.0,>50K
24.0,Private,High-school,White,Male,40.0,1.0,<=50K
23.0,Private,High-school,White,Female,40.0,1.0,<=50K
36.0,Self-emp-not-inc,High-school,White,Male,60.0,1.0,<=50K
55.0,Private,Some-college,White,Male,40.0,1.0,<=50K
23.0,Private,Some-college,White,Male,40.0,1.0,<=50K
39.0,Self-emp-inc,Bachelors,White,Male,50.0,1.0,>50K
32.0,Private,High-school,White,Male,40.0,1.0,<=50K
32.0,Private,High-school,White,Male,40.0,0.0,<=50K
17.0,Private,Some-high-school,White,Male,32.0,1.0,<=50K
29.0,Private,Bachelors,White,Female,35.0,1.0,<=50K
54.0,Private,High-school,White,Male,40.0,1.0,<=50K
48.0,Private,Masters,White,Female,20.0,1.0,<=50K
17.0,Private,Some-high-school,White,Female,25.0,1.0,<=50K
41.0,Private,High-school,White,Male,40.0,1.0,<=50K
29.0,Private,High-school,Black,Female,40.0,1.0,<=50K
43.0,Private,Bachelors,White,Male,70.0,1.0,>50K
46.0,Federal-gov,High-school,White,Male,42.0,1.0,<=50K
42.0,Private,High-school,Black,Female,40.0,1.0,<=50K
36.0,Private,Bachelors,White,Male,40.0,1.0,>50K
31.0,Self-emp-not-inc,High-school,White,Male,75.0,1.0,<=50K
60.0,Private,Some-high-school,White,Male,70.0,1.0,>50K
30.0,Private,Some-college,White,Male,40.0,1.0,<=50K
22.0,Private,High-school,White,Male,50.0,1.0,<=50K
57.0,State-gov,Bachelors,Other,Male,37.0,1.0,<=50K
43.0,Private,Bachelors,Black,Male,38.0,1.0,<=50K
58.0,Private,Some-college,White,Male,70.0,1.0,<=50K
26.0,Local-gov,Bachelors,White,Male,40.0,1.0,<=50K
26.0,Private,Some-college,Amer-Indian-Eskimo,Male,40.0,1.0,<=50K
38.0,Private,Some-college,White,Female,50.0,1.0,>50K
26.0,Private,Bachelors,White,Male,40.0,0.0,<=50K
59.0,Self-emp-inc,High-school,White,Male,50.0,1.0,>50K
